INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
FUTSTK,HCLTECH,27-Dec-2018,0,XX,0,0,0,931.05,970.75,0,0,0,0,28-Aug-15
FUTSTK,HDFC,27-Dec-2018,0,XX,1209,1221.2,1185,1206.15,1206.15,15222,45873.31,11488500,-524250,28-Aug-15
FUTSTK,HDFC,27-Dec-2018,0,XX,1222.55,1226.6,1193.5,1213.65,1213.65,189,572.25,56500,2250,28-Aug-15
FUTSTK,HDFC,27-Dec-2018,0,XX,0,0,0,1217.35,1225.3,0,0,0,0,28-Aug-15
FUTSTK,HDFCBANK,27-Dec-2018,0,XX,1036.35,1047.6,1023.75,1031.2,1031.2,20903,54125.22,26299250,-840750,28-Aug-15
FUTSTK,HDFCBANK,27-Dec-2018,0,XX,1037.85,1053.3,1032.85,1038.65,1038.65,145,377.87,76500,6750,28-Aug-15
FUTSTK,HDFCBANK,27-Dec-2018,0,XX,0,0,0,1042.2,1047.95,0,0,0,0,28-Aug-15
FUTSTK,HDIL,27-Dec-2018,0,XX,65.45,67.15,58.3,60.3,60.3,12937,16320.31,17366000,1414000,28-Aug-15
FUTSTK,HDIL,27-Dec-2018,0,XX,66.05,67.15,59.05,60.55,60.55,179,224.66,290000,154000,28-Aug-15
FUTSTK,HDIL,27-Dec-2018,0,XX,0,0,0,64.35,61.1,0,0,0,0,28-Aug-15
FUTSTK,HEROMOTOCO,27-Dec-2018,0,XX,2432.5,2445.7,2394.05,2412.2,2412.2,3519,10662.42,1050125,1625,28-Aug-15
FUTSTK,HEROMOTOCO,27-Dec-2018,0,XX,2433.05,2455.45,2410,2425.85,2425.85,46,140.04,16375,1875,28-Aug-15
FUTSTK,HEROMOTOCO,27-Dec-2018,0,XX,0,0,0,2424.5,2445.25,0,0,0,0,28-Aug-15
FUTSTK,HEXAWARE,27-Dec-2018,0,XX,245.4,248.5,234.4,237.2,237.2,3318,8014.83,6114000,-110000,28-Aug-15
FUTSTK,HEXAWARE,27-Dec-2018,0,XX,246.4,250.15,239,239,239,22,54.09,34000,19000,28-Aug-15
FUTSTK,HEXAWARE,27-Dec-2018,0,XX,0,0,0,243,241.05,0,0,0,0,28-Aug-15
FUTSTK,HINDALCO,27-Dec-2018,0,XX,82.55,84.25,79.6,81.3,81.3,8774,14474.01,53508000,158000,28-Aug-15
FUTSTK,HINDALCO,27-Dec-2018,0,XX,82.95,84.4,80.15,81.75,81.75,160,264.62,912000,48000,28-Aug-15
FUTSTK,HINDALCO,27-Dec-2018,0,XX,0,0,0,82.25,83.25,0,0,0,0,28-Aug-15
FUTSTK,HINDPETRO,27-Dec-2018,0,XX,811.4,823.75,796,807.55,807.55,8193,33211.89,9150500,32000,28-Aug-15
FUTSTK,HINDPETRO,27-Dec-2018,0,XX,812,827.5,801.25,809.8,809.8,83,337.98,45500,9500,28-Aug-15
FUTSTK,HINDPETRO,27-Dec-2018,0,XX,0,0,0,847.65,845.25,0,0,0,0,28-Aug-15
FUTSTK,HINDUNILVR,27-Dec-2018,0,XX,873.8,874.6,856.85,859.5,859.5,4464,9629.21,4610000,67750,28-Aug-15
FUTSTK,HINDUNILVR,27-Dec-2018,0,XX,870,872.45,862.1,862.65,862.65,63,136.4,68500,500,28-Aug-15
FUTSTK,HINDUNILVR,27-Dec-2018,0,XX,0,0,0,874.65,871.15,0,0,0,0,28-Aug-15
FUTSTK,HINDZINC,27-Dec-2018,0,XX,133.05,136,131.2,132.15,132.15,652,1735.3,2916000,134000,28-Aug-15
FUTSTK,HINDZINC,27-Dec-2018,0,XX,135.2,136.25,133.2,133.2,133.5,8,21.57,38000,8000,28-Aug-15
FUTSTK,HINDZINC,27-Dec-2018,0,XX,0,0,0,132.6,134.3,0,0,0,0,28-Aug-15
FUTSTK,IBREALEST,27-Dec-2018,0,XX,66.05,67,61.6,62.65,62.65,4720,12120.7,22800000,-248000,28-Aug-15
FUTSTK,IBREALEST,27-Dec-2018,0,XX,67.35,67.35,62.2,63,63,39,101.23,88000,64000,28-Aug-15
FUTSTK,IBREALEST,27-Dec-2018,0,XX,0,0,0,66.85,63.65,0,0,0,0,28-Aug-15
FUTSTK,IBULHSGFIN,27-Dec-2018,0,XX,781.95,782.7,750.2,779.1,779.1,10630,40975.13,3802000,1467000,28-Aug-15
FUTSTK,IBULHSGFIN,27-Dec-2018,0,XX,779.85,782,755.35,779.7,779.7,22,84.63,10500,6500,28-Aug-15
FUTSTK,IBULHSGFIN,27-Dec-2018,0,XX,0,0,0,790.05,792.3,0,0,0,0,28-Aug-15
FUTSTK,ICICIBANK,27-Dec-2018,0,XX,288.15,290.8,282.85,284.6,284.6,23670,67903.8,51632000,-866000,28-Aug-15
FUTSTK,ICICIBANK,27-Dec-2018,0,XX,288.3,292.1,284.75,286.1,286.1,324,933.67,530000,67000,28-Aug-15
FUTSTK,ICICIBANK,27-Dec-2018,0,XX,0,0,0,288,289.25,0,0,0,0,28-Aug-15
FUTSTK,IDBI,27-Dec-2018,0,XX,60.5,62,58,58.85,58.85,2213,5307.94,23984000,408000,28-Aug-15
FUTSTK,IDBI,27-Dec-2018,0,XX,60.9,62.1,58.4,58.75,58.75,113,272.1,280000,112000,28-Aug-15
FUTSTK,IDBI,27-Dec-2018,0,XX,60.75,60.75,60.75,60.75,59.7,1,4.86,8000,8000,28-Aug-15
FUTSTK,IDEA,27-Dec-2018,0,XX,154,155.8,153.2,154.35,154.35,2010,6211.89,24738000,-190000,28-Aug-15
FUTSTK,IDEA,27-Dec-2018,0,XX,155.4,156.25,154,156.25,156.05,12,37.2,96000,2000,28-Aug-15
FUTSTK,IDEA,27-Dec-2018,0,XX,0,0,0,154.85,156.95,0,0,0,0,28-Aug-15
FUTSTK,IDFC,27-Dec-2018,0,XX,134.1,134.9,130,131.3,131.3,6418,17057.38,50418000,-1266000,28-Aug-15
FUTSTK,IDFC,27-Dec-2018,0,XX,134.05,135.4,130.8,131.6,131.6,272,723.91,916000,200000,28-Aug-15
FUTSTK,IDFC,27-Dec-2018,0,XX,0,0,0,133.95,134.05,0,0,0,0,28-Aug-15
FUTSTK,IFCI,27-Dec-2018,0,XX,20,20.2,19.3,19.6,19.6,1059,1674.9,48648000,608000,28-Aug-15
FUTSTK,IFCI,27-Dec-2018,0,XX,20.1,20.15,19.5,19.75,19.75,40,63.89,1168000,128000,28-Aug-15
FUTSTK,IFCI,27-Dec-2018,0,XX,20.4,20.4,19.7,19.7,20.4,5,20.07,80000,80000,28-Aug-15
FUTSTK,IGL,27-Dec-2018,0,XX,475.5,489.5,472.1,482.4,482.4,902,2174.84,1134000,45000,28-Aug-15
FUTSTK,IGL,27-Dec-2018,0,XX,0,0,0,481,491.55,0,0,500,0,28-Aug-15
FUTSTK,IGL,27-Dec-2018,0,XX,0,0,0,481.85,494.5,0,0,0,0,28-Aug-15
FUTSTK,INDIACEM,27-Dec-2018,0,XX,76.15,77,73.45,74.65,74.65,1732,5233.97,21924000,-428000,28-Aug-15
FUTSTK,INDIACEM,27-Dec-2018,0,XX,76.35,76.35,74.05,75.1,75.1,6,18.02,132000,0,28-Aug-15
FUTSTK,INDIACEM,27-Dec-2018,0,XX,76.5,76.5,76.5,76.5,75.8,1,4.59,6000,6000,28-Aug-15
FUTSTK,INDUSINDBK,27-Dec-2018,0,XX,869.9,879.85,831.9,848.05,848.05,14157,30379.09,4308000,325250,28-Aug-15
FUTSTK,INDUSINDBK,27-Dec-2018,0,XX,870.55,880.05,838.05,849.6,849.6,291,628.08,55500,27250,28-Aug-15
FUTSTK,INDUSINDBK,27-Dec-2018,0,XX,0,0,0,875.4,864.15,0,0,0,0,28-Aug-15
FUTSTK,INFY,27-Dec-2018,0,XX,1111.5,1130.05,1108.3,1116.2,1116.2,15003,42009.08,15989000,-138750,28-Aug-15
FUTSTK,INFY,27-Dec-2018,0,XX,1112.5,1129,1106.25,1113.3,1113.3,337,942.72,102000,20750,28-Aug-15
FUTSTK,INFY,27-Dec-2018,0,XX,0,0,0,1104.1,1132.65,0,0,0,0,28-Aug-15
FUTSTK,IOB,27-Dec-2018,0,XX,35.85,36.45,34.55,34.75,34.75,755,2147.97,12808000,-224000,28-Aug-15
FUTSTK,IOB,27-Dec-2018,0,XX,36,36.25,34.65,34.55,34.55,53,150.15,440000,160000,28-Aug-15
FUTSTK,IOB,27-Dec-2018,0,XX,0,0,0,38.25,36.05,0,0,0,0,28-Aug-15
FUTSTK,IOC,27-Dec-2018,0,XX,407.4,409.25,391.8,400.45,400.45,5329,21435.66,9480000,-37000,28-Aug-15
FUTSTK,IOC,27-Dec-2018,0,XX,406.15,408.8,395.3,395.3,410.7,54,218.19,46000,23000,28-Aug-15
FUTSTK,IOC,27-Dec-2018,0,XX,0,0,0,417.9,413.15,0,0,0,0,28-Aug-15
FUTSTK,IRB,27-Dec-2018,0,XX,232.65,242.6,232,238.05,238.05,4743,11271.02,4672000,-793000,28-Aug-15
FUTSTK,IRB,27-Dec-2018,0,XX,233.65,243,233.65,237.2,241.55,18,43.02,23000,14000,28-Aug-15
FUTSTK,IRB,28-Dec-2017,0,XX,0,0,0,233.5,243,0,0,0,0,28-Aug-15
FUTSTK,ITC,28-Dec-2017,0,XX,328.95,331,326.1,328.4,328.4,4830,15855.49,28136000,-333000,28-Aug-15
FUTSTK,ITC,28-Dec-2017,0,XX,332,332,329,330.65,330.65,57,188.33,178000,4000,28-Aug-15
FUTSTK,ITC,28-Dec-2017,0,XX,0,0,0,332.1,333.4,0,0,0,0,28-Aug-15
FUTSTK,JINDALSTEL,28-Dec-2017,0,XX,73.05,74.4,66.8,67.9,67.9,9026,12719.65,38354000,2314000,28-Aug-15
FUTSTK,JINDALSTEL,28-Dec-2017,0,XX,73.3,74.5,67.7,68.05,68.05,101,144.15,156000,56000,28-Aug-15
FUTSTK,JINDALSTEL,28-Dec-2017,0,XX,0,0,0,71.55,68.95,0,0,0,0,28-Aug-15
FUTSTK,JISLJALEQS,28-Dec-2017,0,XX,60.95,60.95,57.05,58.1,58.1,1512,3547.43,38532000,196000,28-Aug-15
FUTSTK,JISLJALEQS,28-Dec-2017,0,XX,59.2,59.95,57.5,57.5,59,30,70.61,180000,32000,28-Aug-15
FUTSTK,JISLJALEQS,28-Dec-2017,0,XX,0,0,0,59.4,59.35,0,0,0,0,28-Aug-15
FUTSTK,JPASSOCIAT,28-Dec-2017,0,XX,10,10.4,9.6,9.8,9.8,4508,3593.79,145296000,-2216000,28-Aug-15
FUTSTK,JPASSOCIAT,28-Dec-2017,0,XX,10.05,10.35,9.65,9.8,9.8,101,81.2,1936000,456000,28-Aug-15
FUTSTK,JPASSOCIAT,28-Dec-2017,0,XX,10.5,10.5,10.5,10.5,9.95,1,5.04,48000,48000,28-Aug-15
FUTSTK,JPPOWER,28-Dec-2017,0,XX,6.25,6.25,5.95,6,6,342,397.82,42313000,-988000,28-Aug-15
FUTSTK,JSWENERGY,28-Dec-2017,0,XX,75.45,76.75,72.55,73.8,73.8,992,1478.42,3598000,-284000,28-Aug-15
FUTSTK,JSWENERGY,28-Dec-2017,0,XX,75.95,75.95,74.4,74.6,74.6,37,55.61,84000,64000,28-Aug-15
FUTSTK,JSWENERGY,28-Dec-2017,0,XX,0,0,0,75.25,76.05,0,0,0,0,28-Aug-15
FUTSTK,JSWSTEEL,28-Dec-2017,0,XX,945,955,917,929.05,929.05,7328,17170.72,10089250,-97000,28-Aug-15
FUTSTK,JSWSTEEL,28-Dec-2017,0,XX,957.45,958,919.8,932.65,932.65,55,129.43,10250,4000,28-Aug-15
FUTSTK,JSWSTEEL,28-Dec-2017,0,XX,0,0,0,950.4,943.9,0,0,0,0,28-Aug-15
FUTSTK,JUBLFOOD,28-Dec-2017,0,XX,1724.05,1762,1690.65,1701.95,1701.95,1222,5282.89,1618500,9750,28-Aug-15
FUTSTK,JUBLFOOD,28-Dec-2017,0,XX,1744,1744,1712,1712,1716.75,9,38.82,4000,1250,28-Aug-15
FUTSTK,JUBLFOOD,28-Dec-2017,0,XX,0,0,0,1741.15,1727.05,0,0,0,0,28-Aug-15
FUTSTK,JUSTDIAL,28-Dec-2017,0,XX,838.65,872.7,815.05,826.05,826.05,4001,8460.48,1232000,-29750,28-Aug-15
FUTSTK,JUSTDIAL,28-Dec-2017,0,XX,868.95,870,821.25,830,830,20,42.38,6750,2500,28-Aug-15
FUTSTK,JUSTDIAL,28-Dec-2017,0,XX,0,0,0,834.3,840.6,0,0,0,0,28-Aug-15
FUTSTK,KOTAKBANK,28-Dec-2017,0,XX,660.95,666.4,640.2,647.9,647.9,6637,21658,10738000,-22500,28-Aug-15
FUTSTK,KOTAKBANK,28-Dec-2017,0,XX,661,666.2,645.55,651.2,651.2,135,441.99,69500,23500,28-Aug-15
FUTSTK,KOTAKBANK,28-Dec-2017,0,XX,665,665,665,665,660.05,1,4.65,700,700,28-Aug-15
FUTSTK,KSCL,28-Dec-2017,0,XX,505,513,478,488.4,488.4,4306,5369.03,1146000,-89250,28-Aug-15
FUTSTK,KSCL,28-Dec-2017,0,XX,508.2,512.65,480,482.9,495.7,225,282.32,28250,18500,28-Aug-15
FUTSTK,KSCL,28-Dec-2017,0,XX,0,0,0,503.2,498.7,0,0,0,0,28-Aug-15
FUTSTK,KTKBANK,28-Dec-2017,0,XX,125.8,128.85,122.9,124.75,124.75,2234,5630.13,15644000,50000,28-Aug-15
FUTSTK,KTKBANK,28-Dec-2017,0,XX,127.7,129.5,124.9,125.25,125.65,20,50.99,82000,8000,28-Aug-15
FUTSTK,KTKBANK,28-Dec-2017,0,XX,127,127,125.7,125.7,126.4,2,10.1,4000,4000,28-Aug-15
FUTSTK,L&TFH,28-Dec-2017,0,XX,63.6,64.6,62.75,63.35,63.35,1764,4494.81,36084000,-792000,28-Aug-15
FUTSTK,L&TFH,28-Dec-2017,0,XX,63.75,65,63.45,63.65,63.65,26,66.63,440000,40000,28-Aug-15
FUTSTK,L&TFH,28-Dec-2017,0,XX,0,0,0,64.1,65.25,0,0,0,0,28-Aug-15
FUTSTK,LICHSGFIN,28-Dec-2017,0,XX,450,459.3,434.5,440.7,440.7,10533,23606.14,8106500,198000,28-Aug-15
FUTSTK,LICHSGFIN,28-Dec-2017,0,XX,454.7,459.25,436.7,443.2,443.2,74,166.24,34500,16500,28-Aug-15
FUTSTK,LICHSGFIN,28-Dec-2017,0,XX,0,0,0,454.35,447.8,0,0,0,0,28-Aug-15
FUTSTK,LT,28-Dec-2017,0,XX,1634.8,1649.6,1596.55,1609.4,1609.4,28330,57535.66,7375125,37875,28-Aug-15
FUTSTK,LT,28-Dec-2017,0,XX,1648,1659.45,1608.25,1619.65,1619.65,502,1024.08,56250,-4875,28-Aug-15
FUTSTK,LT,28-Dec-2017,0,XX,0,0,0,1651.9,1647.9,0,0,0,0,28-Aug-15
FUTSTK,LUPIN,28-Dec-2017,0,XX,1926,1940,1848.7,1868.7,1868.7,13267,31451.72,3981125,64375,28-Aug-15
FUTSTK,LUPIN,28-Dec-2017,0,XX,1940,1951.45,1867,1879.55,1879.55,124,295.75,19750,4875,28-Aug-15
FUTSTK,LUPIN,28-Dec-2017,0,XX,0,0,0,1937.2,1897.05,0,0,0,0,28-Aug-15
FUTSTK,M&M,28-Dec-2017,0,XX,1246.3,1254,1227,1239.9,1239.9,10260,31770.47,4716000,-5250,28-Aug-15
FUTSTK,M&M,28-Dec-2017,0,XX,1244,1254.95,1233.7,1246.7,1246.7,186,579.42,40000,2000,28-Aug-15
FUTSTK,M&M,28-Dec-2017,0,XX,0,0,0,1254.4,1257.95,0,0,0,0,28-Aug-15
FUTSTK,M&MFIN,28-Dec-2017,0,XX,273.95,275.95,263,265.95,265.95,1680,4526.77,7774000,-92000,28-Aug-15
FUTSTK,M&MFIN,28-Dec-2017,0,XX,275.3,275.3,263.2,263.2,272.8,50,133.44,48000,44000,28-Aug-15
FUTSTK,M&MFIN,28-Dec-2017,0,XX,0,0,0,277.75,274.45,0,0,0,0,28-Aug-15
FUTSTK,MARUTI,28-Dec-2017,0,XX,4263,4318.7,4193.5,4231.25,4231.25,10105,53785.64,2960500,32000,28-Aug-15
FUTSTK,MARUTI,28-Dec-2017,0,XX,4291.55,4341.9,4222.85,4257.95,4257.95,116,621.31,21750,3250,28-Aug-15
FUTSTK,MARUTI,28-Dec-2017,0,XX,4330.6,4352,4280,4280,4287.65,7,37.9,750,750,28-Aug-15
FUTSTK,MCLEODRUSS,28-Dec-2017,0,XX,170.2,172.25,168.25,169.8,169.8,476,810.38,2867000,48000,28-Aug-15
FUTSTK,MCLEODRUSS,28-Dec-2017,0,XX,172.85,172.85,169.25,169.65,169.65,7,11.97,11000,1000,28-Aug-15
FUTSTK,MCLEODRUSS,28-Dec-2017,0,XX,0,0,0,169.4,172.45,0,0,0,0,28-Aug-15
FUTSTK,MINDTREE,28-Dec-2017,0,XX,1349.9,1415.95,1347.05,1404.95,1404.95,1080,3742.35,239000,-2250,28-Aug-15
FUTSTK,MINDTREE,28-Dec-2017,0,XX,1380,1410,1380,1406.7,1406.7,9,31.35,2000,750,28-Aug-15
FUTSTK,MINDTREE,28-Dec-2017,0,XX,0,0,0,1355.95,1423.45,0,0,0,0,28-Aug-15
FUTSTK,MOTHERSUMI,28-Dec-2017,0,XX,320.15,323.5,312.6,317.3,317.3,3243,7750.26,6456750,-244500,28-Aug-15
FUTSTK,MOTHERSUMI,28-Dec-2017,0,XX,321.2,325.5,315.4,318.7,318.7,37,88.61,54750,11250,28-Aug-15
FUTSTK,MOTHERSUMI,28-Dec-2017,0,XX,0,0,0,321.1,322.3,0,0,0,0,28-Aug-15
FUTSTK,MRF,28-Dec-2017,0,XX,41750,41939.95,40519.1,41071,41071,318,16410.96,51500,-2750,28-Aug-15
FUTSTK,MRF,28-Dec-2017,0,XX,41111,41130.55,41111,41130.55,41130.55,2,102.8,500,125,28-Aug-15
FUTSTK,MRF,28-Dec-2017,0,XX,0,0,0,41711.15,41805,0,0,0,0,28-Aug-15
FUTSTK,NHPC,28-Dec-2017,0,XX,16.6,16.9,16.35,16.65,16.65,298,545.71,35937000,275000,28-Aug-15
FUTSTK,NHPC,28-Dec-2017,0,XX,16.6,16.85,16.6,16.75,16.75,11,20.24,957000,66000,28-Aug-15
FUTSTK,NHPC,28-Dec-2017,0,XX,0,0,0,17.15,17.25,0,0,0,0,28-Aug-15
FUTSTK,NMDC,28-Dec-2017,0,XX,93.35,96.4,93.35,95.8,95.8,1840,3498.43,12134000,-62000,28-Aug-15
FUTSTK,NMDC,28-Dec-2017,0,XX,93.4,95.2,93.4,94.75,94.75,405,764.48,1122000,344000,28-Aug-15
FUTSTK,NMDC,28-Dec-2017,0,XX,94,94.1,93.6,94.05,94.05,7,32.86,30000,30000,28-Aug-15
FUTSTK,NTPC,28-Dec-2017,0,XX,119.65,123.75,119.05,120.5,120.5,2719,6599.95,25100000,-180000,28-Aug-15
FUTSTK,NTPC,28-Dec-2017,0,XX,120.2,124.1,120.2,121.4,121.4,35,84.98,222000,8000,28-Aug-15
FUTSTK,NTPC,28-Dec-2017,0,XX,0,0,0,121.5,124,0,0,0,0,28-Aug-15
FUTSTK,OFSS,28-Dec-2017,0,XX,3978.95,4007,3860,3921.25,3921.25,496,2440.42,270500,6875,28-Aug-15
FUTSTK,OFSS,28-Dec-2017,0,XX,0,0,0,4150,4113.65,0,0,125,0,28-Aug-15
FUTSTK,OFSS,28-Dec-2017,0,XX,0,0,0,4172.25,4138.35,0,0,0,0,28-Aug-15
FUTSTK,OIL,28-Dec-2017,0,XX,456.3,465,452.05,457.15,457.15,295,676.54,548000,0,28-Aug-15
FUTSTK,OIL,28-Dec-2017,0,XX,465.05,465.7,465,465,474.35,3,6.97,2500,1000,28-Aug-15
FUTSTK,OIL,28-Dec-2017,0,XX,0,0,0,463.75,477.2,0,0,0,0,28-Aug-15
FUTSTK,ONGC,28-Dec-2017,0,XX,239.8,247,238.3,243.95,243.95,11894,29002.54,24848000,-895000,28-Aug-15
FUTSTK,ONGC,28-Dec-2017,0,XX,240,248.4,240,245.35,245.35,151,369.74,243000,41000,28-Aug-15
FUTSTK,ONGC,28-Dec-2017,0,XX,0,0,0,234.85,248.4,0,0,0,0,28-Aug-15
FUTSTK,ORIENTBANK,28-Dec-2017,0,XX,140.1,140.45,132.35,134,134,4808,6566.44,7830000,8000,28-Aug-15
FUTSTK,ORIENTBANK,28-Dec-2017,0,XX,138.5,140.8,133.3,134,134,38,52.15,59000,16000,28-Aug-15
FUTSTK,ORIENTBANK,28-Dec-2017,0,XX,0,0,0,136.6,136,0,0,0,0,28-Aug-15
FUTSTK,PAGEIND,28-Dec-2017,0,XX,14600,14639.95,14000.65,14196.6,14196.6,123,2203.59,43625,0,28-Aug-15
FUTSTK,PAGEIND,28-Dec-2017,0,XX,0,0,0,14031.8,14435.9,0,0,0,0,28-Aug-15
FUTSTK,PAGEIND,28-Dec-2017,0,XX,0,0,0,14825.75,14522.65,0,0,0,0,28-Aug-15
FUTSTK,PETRONET,28-Dec-2017,0,XX,182.05,184.4,172.05,173.8,173.8,841,2984.58,2862000,274000,28-Aug-15
FUTSTK,PETRONET,28-Dec-2017,0,XX,174.65,174.65,174.65,173.95,173.95,2,6.97,20000,2000,28-Aug-15
FUTSTK,PETRONET,28-Dec-2017,0,XX,0,0,0,186.05,179.35,0,0,0,0,28-Aug-15
FUTSTK,PFC,28-Dec-2017,0,XX,224.7,226.85,214.65,220.55,220.55,2416,5350.77,7886000,-32000,28-Aug-15
FUTSTK,PFC,28-Dec-2017,0,XX,226.45,226.7,216.75,222,222,49,109.47,39000,25000,28-Aug-15
FUTSTK,PFC,28-Dec-2017,0,XX,0,0,0,223.5,224.1,0,0,0,0,28-Aug-15
FUTSTK,PIDILITIND,28-Dec-2017,0,XX,573,583.3,563.55,568.75,568.75,809,2316.5,627000,-25000,28-Aug-15
FUTSTK,PIDILITIND,28-Dec-2017,0,XX,576,576.7,573,573,575.15,3,8.62,1000,500,28-Aug-15
FUTSTK,PIDILITIND,28-Dec-2017,0,XX,0,0,0,579.55,578.6,0,0,0,0,28-Aug-15
FUTSTK,PNB,28-Dec-2017,0,XX,148.8,150.7,142.25,144,144,6325,18564.04,19630000,26000,28-Aug-15
FUTSTK,PNB,28-Dec-2017,0,XX,149.45,151.2,143,144.7,144.7,124,365.8,810000,44000,28-Aug-15
FUTSTK,PNB,28-Dec-2017,0,XX,0,0,0,148.8,146.05,0,0,0,0,28-Aug-15
FUTSTK,POWERGRID,28-Dec-2017,0,XX,132.75,134.65,131.8,132.65,132.65,2212,5896.12,17240000,-236000,28-Aug-15
FUTSTK,POWERGRID,28-Dec-2017,0,XX,133.3,135.05,132.4,132.85,132.85,185,496.88,262000,238000,28-Aug-15
FUTSTK,POWERGRID,28-Dec-2017,0,XX,0,0,0,137.5,137.8,0,0,0,0,28-Aug-15
FUTSTK,PTC,28-Dec-2017,0,XX,56.2,56.5,54.15,55.2,55.2,526,1166.61,8864000,-12000,28-Aug-15
FUTSTK,PTC,28-Dec-2017,0,XX,56.1,56.1,54.8,54.8,58,5,11.15,136000,0,28-Aug-15
FUTSTK,PTC,28-Dec-2017,0,XX,0,0,0,58.25,58.35,0,0,0,0,28-Aug-15
FUTSTK,RCOM,28-Dec-2017,0,XX,55.85,58.15,55.25,57.5,57.5,5568,12664.67,39984000,-2652000,28-Aug-15
FUTSTK,RCOM,28-Dec-2017,0,XX,55.85,58.15,55.6,57.85,57.85,85,193.53,500000,88000,28-Aug-15
FUTSTK,RCOM,28-Dec-2017,0,XX,0,0,0,55.6,58.6,0,0,0,0,28-Aug-15
FUTSTK,RECLTD,28-Dec-2017,0,XX,256.45,256.8,243.8,247.95,247.95,3228,8095.78,12473000,-57000,28-Aug-15
FUTSTK,RECLTD,28-Dec-2017,0,XX,254.6,257.95,246,250.4,250.4,38,95.86,32000,13000,28-Aug-15
FUTSTK,RECLTD,28-Dec-2017,0,XX,254,254,254,254,254.25,1,5.08,2000,2000,28-Aug-15
FUTSTK,RELCAPITAL,28-Dec-2017,0,XX,301.35,308.25,291.05,300.05,300.05,12207,18307.82,9693500,-158500,28-Aug-15
FUTSTK,RELCAPITAL,28-Dec-2017,0,XX,304.5,308.5,293,301.2,301.2,269,403.86,145000,22000,28-Aug-15
FUTSTK,RELCAPITAL,28-Dec-2017,0,XX,310.9,310.9,303.35,303.35,314.05,2,9.21,3000,3000,28-Aug-15
FUTSTK,RELIANCE,28-Dec-2017,0,XX,881.1,889,870,876,876,19469,42829.32,31543250,-28500,28-Aug-15
FUTSTK,RELIANCE,28-Dec-2017,0,XX,890,894,876,882.15,882.15,346,765.89,179750,25250,28-Aug-15
FUTSTK,RELIANCE,28-Dec-2017,0,XX,899,899,884.1,884.35,884.35,29,129.36,10500,10500,28-Aug-15
FUTSTK,RELINFRA,28-Dec-2017,0,XX,337.85,339.4,311.15,322.25,322.25,12070,19732.32,6944000,69000,28-Aug-15
FUTSTK,RELINFRA,28-Dec-2017,0,XX,334.9,338.1,311,321.4,321.4,574,937.28,205000,47000,28-Aug-15
FUTSTK,RELINFRA,28-Dec-2017,0,XX,0,0,0,359.95,348.45,0,0,0,0,28-Aug-15
FUTSTK,RPOWER,28-Dec-2017,0,XX,38.4,39.15,37,37.85,37.85,3120,4772.07,52872000,-944000,28-Aug-15
FUTSTK,RPOWER,28-Dec-2017,0,XX,38.3,39.25,37.5,37.85,37.85,73,112.46,1416000,124000,28-Aug-15
FUTSTK,RPOWER,28-Dec-2017,0,XX,38.2,38.2,38.2,38.2,38.45,1,4.58,12000,12000,28-Aug-15
FUTSTK,SAIL,28-Dec-2017,0,XX,50.85,50.85,48.75,49.65,49.65,1941,3870.12,36968000,968000,28-Aug-15
FUTSTK,SAIL,28-Dec-2017,0,XX,49.4,49.65,48,48.55,48.55,224,436.31,1608000,344000,28-Aug-15
FUTSTK,SAIL,28-Dec-2017,0,XX,48.45,48.45,47.8,47.9,47.9,4,17.32,27000,27000,28-Aug-15
FUTSTK,SBIN,28-Dec-2017,0,XX,254.9,257.5,248.1,250.35,250.35,29253,74076.34,59330000,-59000,28-Aug-15
FUTSTK,SBIN,28-Dec-2017,0,XX,257,258.65,249.75,251.5,251.5,600,1525.48,913000,112000,28-Aug-15
FUTSTK,SBIN,28-Dec-2017,0,XX,258,258.6,252,254.3,254.3,10,51.03,8000,8000,28-Aug-15
FUTSTK,SIEMENS,28-Dec-2017,0,XX,1275.05,1327,1270,1283.75,1283.75,4302,13971.49,1307500,16500,28-Aug-15
FUTSTK,SIEMENS,28-Dec-2017,0,XX,1283.75,1328.4,1281.05,1288.15,1288.15,72,233.95,20000,6750,28-Aug-15
FUTSTK,SIEMENS,28-Dec-2017,0,XX,0,0,0,1275.85,1305,0,0,0,0,28-Aug-15
FUTSTK,SKSMICRO,28-Dec-2017,0,XX,487,489,461.5,466.2,466.2,3877,9259.29,4055000,-23000,28-Aug-15
FUTSTK,SKSMICRO,28-Dec-2017,0,XX,491.5,491.5,470,470.95,470.95,21,50.55,10500,3000,28-Aug-15
FUTSTK,SKSMICRO,28-Dec-2017,0,XX,0,0,0,485.9,473.45,0,0,0,0,28-Aug-15
FUTSTK,SOUTHBANK,28-Dec-2017,0,XX,21.95,21.95,20.8,20.95,20.95,151,286.51,13896000,-144000,28-Aug-15
FUTSTK,SOUTHBANK,28-Dec-2017,0,XX,21.4,21.4,20.15,20.15,21.15,3,5.63,144000,27000,28-Aug-15
FUTSTK,SOUTHBANK,28-Dec-2017,0,XX,0,0,0,21.3,21.3,0,0,0,0,28-Aug-15
